symbol,period,period_type,fii_pct,dii_pct,promoter_pct,public_pct,shareholders,sector
RITES,Dec 2023,DEC 2023,3.2200,12.2700,72.2000,12.3100,162986.0000,Construction
RITES,Dec 2024,DEC 2024,3.3400,8.8300,72.2000,15.6300,391469.0000,Construction
RITES,Dec 2025,DEC 2025,3.4600,8.6300,72.2000,15.7000,392562.0000,Construction
RITES,Jun 2024,JUN 2024,3.5000,10.7800,72.2000,13.5000,265984.0000,Construction
RITES,Jun 2025,JUN 2025,3.4700,8.6400,72.2000,15.6900,402334.0000,Construction
RITES,Jun 2026,JUN 2026,3.4300,8.7400,72.2000,15.6300,379928.0000,Construction
RITES,Mar 2019,MAR 2019,1.2800,4.1600,87.4000,7.1600,55645.0000,Construction
RITES,Mar 2020,MAR 2020,2.9100,16.3900,72.0200,8.6800,77326.0000,Construction
RITES,Mar 2021,MAR 2021,1.0000,15.8000,72.2000,10.9900,111747.0000,Construction
RITES,Mar 2022,MAR 2022,1.4500,16.8900,72.2000,9.4600,102238.0000,Construction
RITES,Mar 2023,MAR 2023,3.3700,15.8900,72.2000,8.5300,111701.0000,Construction
RITES,Mar 2024,MAR 2024,4.1700,11.0900,72.2000,12.5300,235296.0000,Construction
RITES,Mar 2025,MAR 2025,3.3300,8.6600,72.2000,15.7900,411725.0000,Construction
RITES,Mar 2026,MAR 2026,3.4700,8.7000,72.2000,15.6200,386213.0000,Construction
RITES,Sep 2023,SEP 2023,3.9800,12.7200,72.2000,11.1000,145094.0000,Construction
RITES,Sep 2024,SEP 2024,3.2000,9.6300,72.2000,14.9500,350236.0000,Construction
RITES,Sep 2025,SEP 2025,3.5100,8.6600,72.2000,15.6300,403176.0000,Construction
RPOWER,Dec 2023,DEC 2023,8.3700,5.1900,24.5000,61.9500,3567059.0000,Power
RPOWER,Dec 2024,DEC 2024,12.9500,2.8000,23.2700,60.9700,4189897.0000,Power
RPOWER,Dec 2025,DEC 2025,13.2500,3.0500,24.9800,58.6900,4367838.0000,Power
RPOWER,Jun 2024,JUN 2024,12.7100,3.0600,23.2400,60.9900,4090481.0000,Power
RPOWER,Jun 2025,JUN 2025,12.9300,3.6100,24.9800,58.4800,4393672.0000,Power
RPOWER,Jun 2026,JUN 2026,13.6400,2.7900,24.9800,58.5700,4318443.0000,Power
RPOWER,Mar 2017,MAR 2017,4.4900,6.3500,75.0000,13.8400,3489099.0000,Power
RPOWER,Mar 2018,MAR 2018,4.2400,6.6700,75.0000,14.0800,3197614.0000,Power
RPOWER,Mar 2019,MAR 2019,7.2500,6.6700,56.2900,29.7800,3104750.0000,Power
RPOWER,Mar 2020,MAR 2020,5.2200,7.0100,19.2900,68.4700,3096881.0000,Power
RPOWER,Mar 2021,MAR 2021,2.1500,4.2500,9.0600,84.5200,3130552.0000,Power
RPOWER,Mar 2022,MAR 2022,5.9500,3.5000,24.9800,65.5700,3574309.0000,Power
RPOWER,Mar 2023,MAR 2023,7.3500,3.1700,24.9900,64.4700,3219432.0000,Power
RPOWER,Mar 2024,MAR 2024,13.0100,4.9400,23.2400,58.8100,3868227.0000,Power
RPOWER,Mar 2025,MAR 2025,13.2100,3.2900,23.2700,60.2200,4177549.0000,Power
RPOWER,Mar 2026,MAR 2026,14.1200,3.1200,24.9800,57.7500,4341371.0000,Power
RPOWER,Sep 2023,SEP 2023,7.6600,5.1600,24.5000,62.6700,3106446.0000,Power
RPOWER,Sep 2024,SEP 2024,13.1200,2.8800,23.2700,60.7200,4044000.0000,Power
RPOWER,Sep 2025,SEP 2025,13.0900,3.7500,24.9800,58.1800,4351107.0000,Power
RVNL,Dec 2023,DEC 2023,2.5900,6.0800,72.8400,18.5000,1397699.0000,Construction
RVNL,Dec 2024,DEC 2024,5.1000,6.1600,72.8400,15.8900,2317903.0000,Construction
RVNL,Dec 2025,DEC 2025,4.9700,6.3700,72.8400,15.7900,2207488.0000,Construction
RVNL,Jun 2024,JUN 2024,3.1300,6.7700,72.8400,17.2500,2074709.0000,Construction
RVNL,Jun 2025,JUN 2025,4.8900,6.3800,72.8400,15.8900,2290745.0000,Construction
RVNL,Jun 2026,JUN 2026,2.4100,6.6000,72.8400,18.1500,2210914.0000,Construction
RVNL,Mar 2019,MAR 2019,0.0000,0.0000,100.0000,0.0000,7.0000,Construction
RVNL,Mar 2020,MAR 2020,0.5500,2.6100,87.8400,9.0000,177379.0000,Construction
RVNL,Mar 2021,MAR 2021,0.4200,9.4300,78.2100,11.9400,366354.0000,Construction
RVNL,Mar 2022,MAR 2022,0.8400,8.3300,78.2000,12.6300,563523.0000,Construction
RVNL,Mar 2023,MAR 2023,1.5300,6.5100,78.2000,13.7600,720323.0000,Construction
RVNL,Mar 2024,MAR 2024,2.3200,6.1800,72.8400,18.6600,1844551.0000,Construction
RVNL,Mar 2025,MAR 2025,5.0700,6.2100,72.8400,15.8700,2371568.0000,Construction
RVNL,Mar 2026,MAR 2026,4.8600,6.4200,72.8400,15.8700,2190491.0000,Construction
RVNL,Sep 2023,SEP 2023,2.3200,5.8300,72.8400,19.0100,1341098.0000,Construction
RVNL,Sep 2024,SEP 2024,5.0500,6.3300,72.8400,15.7800,2296188.0000,Construction
RVNL,Sep 2025,SEP 2025,4.6600,6.3900,72.8400,16.0800,2279946.0000,Construction
SCI,Dec 2023,DEC 2023,3.2700,7.9900,63.7500,24.9800,219463.0000,Services
SCI,Dec 2024,DEC 2024,4.7900,3.6300,63.7500,27.8300,452481.0000,Services
SCI,Dec 2025,DEC 2025,7.1300,2.4100,63.7500,26.7200,419705.0000,Services
SCI,Jun 2024,JUN 2024,4.5600,8.6900,63.7500,23.0100,324156.0000,Services
SCI,Jun 2025,JUN 2025,6.1400,2.5700,63.7500,27.5500,463965.0000,Services
SCI,Jun 2026,JUN 2026,8.9800,2.0900,63.7500,25.2000,385658.0000,Services
SCI,Mar 2017,MAR 2017,3.5600,18.8000,63.7500,13.8900,155617.0000,Services
SCI,Mar 2018,MAR 2018,2.3900,18.7300,63.7500,15.1400,148289.0000,Services
SCI,Mar 2019,MAR 2019,1.6000,17.0800,63.7500,17.5700,147229.0000,Services
SCI,Mar 2020,MAR 2020,1.7200,15.5900,63.7500,18.9400,154572.0000,Services
SCI,Mar 2021,MAR 2021,0.8500,11.4400,63.7500,23.9600,196647.0000,Services
SCI,Mar 2022,MAR 2022,2.3500,8.3500,63.7500,25.5500,190440.0000,Services
SCI,Mar 2023,MAR 2023,3.2300,7.0100,63.7500,26.0100,175143.0000,Services
SCI,Mar 2024,MAR 2024,4.6600,7.8700,63.7500,23.7400,304527.0000,Services
SCI,Mar 2025,MAR 2025,4.6800,3.1600,63.7500,28.4100,460808.0000,Services
SCI,Mar 2026,MAR 2026,8.9800,2.4900,63.7500,24.7900,396720.0000,Services
SCI,Sep 2023,SEP 2023,3.2300,6.9700,63.7500,26.0500,209199.0000,Services
SCI,Sep 2024,SEP 2024,5.6100,3.6400,63.7500,27.0000,441535.0000,Services
SCI,Sep 2025,SEP 2025,6.4900,2.5800,63.7500,27.1900,447555.0000,Services
SHREECEM,Dec 2023,DEC 2023,12.3100,12.3700,62.5600,12.6000,24852.0000,Construction Materials
SHREECEM,Dec 2024,DEC 2024,9.8800,14.7800,62.5600,12.5300,25531.0000,Construction Materials
SHREECEM,Dec 2025,DEC 2025,10.0700,14.5900,62.5600,12.5400,28755.0000,Construction Materials
SHREECEM,Jun 2024,JUN 2024,11.8500,12.7800,62.5600,12.5900,26744.0000,Construction Materials
SHREECEM,Jun 2025,JUN 2025,10.0700,14.6500,62.5600,12.4800,25592.0000,Construction Materials
SHREECEM,Jun 2026,JUN 2026,8.2100,16.4200,62.5600,12.5700,27345.0000,Construction Materials
SHREECEM,Mar 2017,MAR 2017,14.6000,14.6500,64.7900,5.9600,20910.0000,Construction Materials
SHREECEM,Mar 2018,MAR 2018,12.8200,16.6800,64.7900,5.7100,27872.0000,Construction Materials
SHREECEM,Mar 2019,MAR 2019,12.9700,6.2200,64.7900,16.0300,27800.0000,Construction Materials
SHREECEM,Mar 2020,MAR 2020,11.9000,11.2200,62.5500,14.3200,39836.0000,Construction Materials
SHREECEM,Mar 2021,MAR 2021,12.5100,10.8000,62.5500,14.1400,41632.0000,Construction Materials
SHREECEM,Mar 2022,MAR 2022,12.2000,11.1600,62.5500,14.0900,56833.0000,Construction Materials
SHREECEM,Mar 2023,MAR 2023,12.8200,11.5800,62.5600,12.9000,31219.0000,Construction Materials
SHREECEM,Mar 2024,MAR 2024,12.4700,12.1400,62.5600,12.6400,28268.0000,Construction Materials
SHREECEM,Mar 2025,MAR 2025,9.7000,15.0700,62.5600,12.4200,24779.0000,Construction Materials
SHREECEM,Mar 2026,MAR 2026,8.9400,15.7900,62.5600,12.4800,29592.0000,Construction Materials
SHREECEM,Sep 2023,SEP 2023,12.2200,12.3700,62.5600,12.6900,27738.0000,Construction Materials
SHREECEM,Sep 2024,SEP 2024,10.3900,14.2200,62.5600,12.6000,29903.0000,Construction Materials
SHREECEM,Sep 2025,SEP 2025,10.3400,14.4000,62.5600,12.4600,26178.0000,Construction Materials
SIGNATURE,Dec 2023,DEC 2023,5.6600,5.6300,69.6300,19.0700,13279.0000,Realty
SIGNATURE,Dec 2024,DEC 2024,12.0400,4.8200,69.6300,13.5000,19098.0000,Realty
SIGNATURE,Dec 2025,DEC 2025,10.1200,5.1700,69.6300,15.0900,21037.0000,Realty
SIGNATURE,Jun 2024,JUN 2024,8.3300,5.3100,69.6300,16.7200,14540.0000,Realty
SIGNATURE,Jun 2025,JUN 2025,10.6000,5.2500,69.6300,14.5400,21540.0000,Realty
SIGNATURE,Jun 2026,JUN 2026,9.4500,5.4600,69.5400,15.5500,22303.0000,Realty
SIGNATURE,Mar 2024,MAR 2024,6.0900,5.0800,69.6300,19.1900,13940.0000,Realty
SIGNATURE,Mar 2025,MAR 2025,10.3600,5.1600,69.6300,14.8600,21558.0000,Realty
SIGNATURE,Mar 2026,MAR 2026,9.5300,5.4100,69.6300,15.4400,21320.0000,Realty
SIGNATURE,Sep 2023,SEP 2023,5.4200,5.9000,69.6300,19.0400,22355.0000,Realty
SIGNATURE,Sep 2024,SEP 2024,12.2100,4.7000,69.6300,13.4600,17562.0000,Realty
SIGNATURE,Sep 2025,SEP 2025,10.5800,5.5200,69.6300,14.2800,22506.0000,Realty
SJVN,Dec 2023,DEC 2023,1.6800,5.9700,81.8500,10.5100,655627.0000,Power
SJVN,Dec 2024,DEC 2024,2.4200,4.1000,81.8500,11.6300,1545820.0000,Power
SJVN,Dec 2025,DEC 2025,2.6900,3.9900,81.8500,11.4700,1407048.0000,Power
SJVN,Jun 2024,JUN 2024,2.4000,3.9400,81.8500,11.8300,1233234.0000,Power
SJVN,Jun 2025,JUN 2025,2.5200,4.1000,81.8500,11.5400,1504915.0000,Power
SJVN,Jun 2026,JUN 2026,2.7900,3.7400,81.8500,11.6200,1371708.0000,Power
SJVN,Mar 2017,MAR 2017,3.3000,2.5600,89.9700,4.1700,84060.0000,Power
SJVN,Mar 2018,MAR 2018,3.0000,3.5600,90.7800,2.6600,89274.0000,Power
SJVN,Mar 2019,MAR 2019,3.0700,3.8200,88.7800,4.3300,96930.0000,Power
SJVN,Mar 2020,MAR 2020,3.1400,6.0100,86.7700,4.0900,97775.0000,Power
SJVN,Mar 2021,MAR 2021,2.3300,5.4100,86.7700,5.4900,143481.0000,Power
SJVN,Mar 2022,MAR 2022,2.6500,4.0000,86.7700,6.5900,309180.0000,Power
SJVN,Mar 2023,MAR 2023,1.7500,4.0600,86.7700,7.4100,316055.0000,Power
SJVN,Mar 2024,MAR 2024,2.3600,3.3600,81.8500,12.4200,1181241.0000,Power
SJVN,Mar 2025,MAR 2025,2.4900,4.2000,81.8500,11.4600,1557938.0000,Power
SJVN,Mar 2026,MAR 2026,2.7500,3.7400,81.8500,11.6500,1402728.0000,Power
SJVN,Sep 2023,SEP 2023,0.9100,5.7400,81.8500,11.5100,620023.0000,Power
SJVN,Sep 2024,SEP 2024,2.3900,4.2900,81.8500,11.4800,1501067.0000,Power
SJVN,Sep 2025,SEP 2025,2.5500,4.3200,81.8500,11.2700,1449111.0000,Power
SOBHA,Dec 2023,DEC 2023,11.1300,17.2300,52.2800,19.3600,87981.0000,Realty
SOBHA,Dec 2024,DEC 2024,10.0300,24.1600,52.7800,13.0400,117193.0000,Realty
SOBHA,Dec 2025,DEC 2025,6.2600,25.7800,52.8800,15.0900,126255.0000,Realty
SOBHA,Jun 2024,JUN 2024,11.4800,18.6000,52.2800,17.6500,104994.0000,Realty
SOBHA,Jun 2025,JUN 2025,8.0900,24.6200,52.8800,14.4000,125548.0000,Realty
SOBHA,Jun 2026,JUN 2026,6.1200,25.9900,52.8800,15.0000,122305.0000,Realty
SOBHA,Mar 2017,MAR 2017,27.9800,7.5700,60.2400,4.2100,51921.0000,Realty
SOBHA,Mar 2018,MAR 2018,28.5300,10.6500,55.9400,4.8800,52949.0000,Realty
SOBHA,Mar 2019,MAR 2019,24.6100,13.6700,55.9700,5.7500,53989.0000,Realty
SOBHA,Mar 2020,MAR 2020,23.3700,15.4900,51.7800,9.3500,60990.0000,Realty
SOBHA,Mar 2021,MAR 2021,18.0800,12.4700,51.9900,17.4700,66966.0000,Realty
SOBHA,Mar 2022,MAR 2022,16.1600,13.3900,51.9900,18.4700,87092.0000,Realty
SOBHA,Mar 2023,MAR 2023,13.7600,13.6200,52.2600,20.3500,92441.0000,Realty
SOBHA,Mar 2024,MAR 2024,11.8700,17.5500,52.2800,18.2800,100295.0000,Realty
SOBHA,Mar 2025,MAR 2025,8.9100,23.9800,52.8800,14.2300,126931.0000,Realty
SOBHA,Mar 2026,MAR 2026,6.2300,26.1000,52.8800,14.7800,124110.0000,Realty
SOBHA,Sep 2023,SEP 2023,11.2200,14.9500,52.2800,21.5400,102773.0000,Realty
SOBHA,Sep 2024,SEP 2024,10.9300,23.4400,52.7800,12.8700,111676.0000,Realty
SOBHA,Sep 2025,SEP 2025,6.4100,26.0400,52.8800,14.6800,125813.0000,Realty
TATACOMM,Dec 2023,DEC 2023,19.2000,12.1200,58.8600,9.8100,195698.0000,Telecommunication
TATACOMM,Dec 2024,DEC 2024,17.8000,13.6600,58.8600,9.6800,190345.0000,Telecommunication
TATACOMM,Dec 2025,DEC 2025,14.4600,18.4900,58.8600,8.1900,182123.0000,Telecommunication
TATACOMM,Jun 2024,JUN 2024,18.0900,13.1500,58.8600,9.9100,203417.0000,Telecommunication
TATACOMM,Jun 2025,JUN 2025,17.1700,14.8300,58.8600,9.1400,191499.0000,Telecommunication
TATACOMM,Jun 2026,JUN 2026,13.7500,19.8500,58.8600,7.5300,172357.0000,Telecommunication
TATACOMM,Mar 2017,MAR 2017,11.4300,7.8400,74.9900,5.5500,52161.0000,Telecommunication
TATACOMM,Mar 2018,MAR 2018,14.0900,4.9100,74.9900,5.8200,61271.0000,Telecommunication
TATACOMM,Mar 2019,MAR 2019,18.1500,2.1900,74.9900,4.4000,53687.0000,Telecommunication
TATACOMM,Mar 2020,MAR 2020,17.4800,1.5200,74.9900,5.7500,54528.0000,Telecommunication
TATACOMM,Mar 2021,MAR 2021,24.4000,7.5300,58.8600,9.2100,91661.0000,Telecommunication
TATACOMM,Mar 2022,MAR 2022,19.3800,11.4900,58.8600,10.2600,144979.0000,Telecommunication
TATACOMM,Mar 2023,MAR 2023,16.9900,14.0200,58.8600,10.1100,182940.0000,Telecommunication
TATACOMM,Mar 2024,MAR 2024,18.2400,13.1400,58.8600,9.7700,193157.0000,Telecommunication
TATACOMM,Mar 2025,MAR 2025,16.9900,14.5100,58.8600,9.6300,191741.0000,Telecommunication
TATACOMM,Mar 2026,MAR 2026,14.4400,19.1400,58.8600,7.5600,175946.0000,Telecommunication
TATACOMM,Sep 2023,SEP 2023,17.5300,13.5500,58.8600,10.0600,185976.0000,Telecommunication
TATACOMM,Sep 2024,SEP 2024,18.0600,13.4500,58.8600,9.6200,185024.0000,Telecommunication
TATACOMM,Sep 2025,SEP 2025,13.6100,19.0300,58.8600,8.5000,186948.0000,Telecommunication
TECHNOE,Dec 2023,DEC 2023,3.2100,23.9800,61.5200,11.2700,43313.0000,Construction
TECHNOE,Dec 2024,DEC 2024,9.9200,24.0300,56.9300,9.1200,98674.0000,Construction
TECHNOE,Dec 2025,DEC 2025,8.5300,23.0500,56.9300,11.4700,100584.0000,Construction
TECHNOE,Jun 2024,JUN 2024,4.3900,22.7800,61.5200,11.3300,79874.0000,Construction
TECHNOE,Jun 2025,JUN 2025,8.9800,24.0400,56.9300,10.0700,89544.0000,Construction
TECHNOE,Jun 2026,JUN 2026,8.0800,21.6100,56.9300,13.3900,117238.0000,Construction
TECHNOE,Mar 2019,MAR 2019,1.2200,23.5700,58.7500,16.4600,13962.0000,Construction
TECHNOE,Mar 2020,MAR 2020,1.1100,28.8500,60.1800,9.8600,6278.0000,Construction
TECHNOE,Mar 2021,MAR 2021,1.0400,30.9300,60.1800,7.8400,8544.0000,Construction
TECHNOE,Mar 2022,MAR 2022,1.2400,27.3300,60.1800,11.2500,23724.0000,Construction
TECHNOE,Mar 2023,MAR 2023,2.1000,25.0300,61.5200,11.3500,19779.0000,Construction
TECHNOE,Mar 2024,MAR 2024,3.8500,23.7600,61.5200,10.8600,53296.0000,Construction
TECHNOE,Mar 2025,MAR 2025,9.3300,24.5000,56.9300,9.2400,85474.0000,Construction
TECHNOE,Mar 2026,MAR 2026,8.6500,22.7200,56.9300,11.7000,111216.0000,Construction
TECHNOE,Sep 2023,SEP 2023,2.2900,24.5800,61.5200,11.6300,36508.0000,Construction
TECHNOE,Sep 2024,SEP 2024,9.8000,24.1200,56.9300,9.1500,96863.0000,Construction
TECHNOE,Sep 2025,SEP 2025,9.2200,22.6200,56.9300,11.2400,104212.0000,Construction
TEJASNET,Dec 2023,DEC 2023,11.2600,4.3500,55.8000,28.5800,167205.0000,Telecommunication
TEJASNET,Dec 2024,DEC 2024,8.0400,4.6500,54.0100,32.6500,261433.0000,Telecommunication
TEJASNET,Dec 2025,DEC 2025,5.9500,4.7600,53.4600,35.6400,347584.0000,Telecommunication
TEJASNET,Jun 2024,JUN 2024,10.2000,4.9100,55.5000,29.3900,179924.0000,Telecommunication
TEJASNET,Jun 2025,JUN 2025,6.1400,4.7200,53.7300,34.9400,345757.0000,Telecommunication
TEJASNET,Jun 2026,JUN 2026,5.8200,4.0400,53.3300,36.6800,344573.0000,Telecommunication
TEJASNET,Mar 2018,MAR 2018,16.9100,10.6000,0.0000,72.4900,21200.0000,Telecommunication
TEJASNET,Mar 2019,MAR 2019,25.0600,12.4100,0.0000,62.5300,24065.0000,Telecommunication
TEJASNET,Mar 2020,MAR 2020,22.5200,18.9700,0.0000,58.5100,25951.0000,Telecommunication
TEJASNET,Mar 2021,MAR 2021,21.2700,7.6000,0.0000,71.1300,49354.0000,Telecommunication
TEJASNET,Mar 2022,MAR 2022,14.0100,5.2100,37.1700,43.6000,103525.0000,Telecommunication
TEJASNET,Mar 2023,MAR 2023,10.4900,3.9800,56.3700,29.1600,145872.0000,Telecommunication
TEJASNET,Mar 2024,MAR 2024,11.3300,4.7600,55.6000,28.3100,172998.0000,Telecommunication
TEJASNET,Mar 2025,MAR 2025,7.0800,4.8500,53.8300,33.5900,302354.0000,Telecommunication
TEJASNET,Mar 2026,MAR 2026,5.2900,4.3200,53.4000,36.8600,380284.0000,Telecommunication
TEJASNET,Sep 2023,SEP 2023,11.1100,4.0300,55.9200,28.9300,163545.0000,Telecommunication
TEJASNET,Sep 2024,SEP 2024,9.5800,4.7600,55.4200,30.2400,208988.0000,Telecommunication
TEJASNET,Sep 2025,SEP 2025,6.2400,4.7900,53.6600,34.9200,348432.0000,Telecommunication
TITAN,Dec 2023,DEC 2023,18.8900,10.2500,52.9000,17.7700,710646.0000,Consumer Durables
TITAN,Dec 2024,DEC 2024,18.1100,11.3700,52.9000,17.3500,875901.0000,Consumer Durables
TITAN,Dec 2025,DEC 2025,15.5500,14.8300,52.9000,16.4500,749373.0000,Consumer Durables
TITAN,Jun 2024,JUN 2024,18.2100,10.6800,52.9000,17.9400,880587.0000,Consumer Durables
TITAN,Jun 2025,JUN 2025,17.5400,12.5900,52.9000,16.6900,792131.0000,Consumer Durables
TITAN,Jun 2026,JUN 2026,15.3900,15.1500,52.9000,16.3100,733428.0000,Consumer Durables
TITAN,Mar 2017,MAR 2017,21.1300,5.0300,53.0500,20.4400,109516.0000,Consumer Durables
TITAN,Mar 2018,MAR 2018,20.7200,6.1100,52.9100,20.1000,131620.0000,Consumer Durables
TITAN,Mar 2019,MAR 2019,19.2400,7.2100,52.9100,20.4700,180710.0000,Consumer Durables
TITAN,Mar 2020,MAR 2020,17.7400,10.8700,52.9100,18.2600,322928.0000,Consumer Durables
TITAN,Mar 2021,MAR 2021,18.1000,11.1300,52.9000,17.5300,355774.0000,Consumer Durables
TITAN,Mar 2022,MAR 2022,18.4000,10.2100,52.9000,18.3300,578252.0000,Consumer Durables
TITAN,Mar 2023,MAR 2023,17.5100,11.2300,52.9000,18.1900,719167.0000,Consumer Durables
TITAN,Mar 2024,MAR 2024,19.0100,10.2900,52.9000,17.5700,749319.0000,Consumer Durables
TITAN,Mar 2025,MAR 2025,17.8200,12.0100,52.9000,17.0100,855126.0000,Consumer Durables
TITAN,Mar 2026,MAR 2026,15.6500,14.8400,52.9000,16.3400,735599.0000,Consumer Durables
TITAN,Sep 2023,SEP 2023,19.0500,9.8700,52.9000,18.0000,699659.0000,Consumer Durables
TITAN,Sep 2024,SEP 2024,18.2300,11.2800,52.9000,17.3300,824661.0000,Consumer Durables
TITAN,Sep 2025,SEP 2025,16.1100,13.9900,52.9000,16.7600,795466.0000,Consumer Durables
TRIDENT,Dec 2023,DEC 2023,2.5500,0.0600,73.1900,22.9600,1983667.0000,Textiles
TRIDENT,Dec 2024,DEC 2024,2.8300,0.0900,73.1900,22.8200,2141410.0000,Textiles
TRIDENT,Dec 2025,DEC 2025,3.1600,0.1900,73.6800,22.9600,2028003.0000,Textiles
TRIDENT,Jun 2024,JUN 2024,2.6300,0.0600,73.1900,22.8700,2114618.0000,Textiles
TRIDENT,Jun 2025,JUN 2025,2.9800,0.1200,73.6800,23.2100,2113910.0000,Textiles
TRIDENT,Jun 2026,JUN 2026,3.1800,0.2500,73.6800,22.8900,1968758.0000,Textiles
TRIDENT,Mar 2017,MAR 2017,0.0000,3.7000,67.7700,28.5300,78176.0000,Textiles
TRIDENT,Mar 2018,MAR 2018,1.3100,2.3100,67.7700,28.6100,108939.0000,Textiles
TRIDENT,Mar 2019,MAR 2019,1.8000,0.2400,70.7700,26.2600,106487.0000,Textiles
TRIDENT,Mar 2020,MAR 2020,2.0500,0.0500,71.0600,25.9100,151342.0000,Textiles
TRIDENT,Mar 2021,MAR 2021,1.6800,0.0200,73.0200,22.4000,545847.0000,Textiles
TRIDENT,Mar 2022,MAR 2022,3.1300,0.0100,72.9400,22.1300,1735241.0000,Textiles
TRIDENT,Mar 2023,MAR 2023,2.4300,0.0400,73.1900,23.0900,1915809.0000,Textiles
TRIDENT,Mar 2024,MAR 2024,2.6500,0.0500,73.1900,22.8500,2118064.0000,Textiles
TRIDENT,Mar 2025,MAR 2025,3.0200,0.1000,73.6800,22.8900,2134368.0000,Textiles
TRIDENT,Mar 2026,MAR 2026,3.0700,0.2200,73.6800,23.0300,2003394.0000,Textiles
TRIDENT,Sep 2023,SEP 2023,2.5600,0.0500,73.1900,22.9500,2004436.0000,Textiles
TRIDENT,Sep 2024,SEP 2024,2.7300,0.0700,73.1900,22.7600,2082196.0000,Textiles
TRIDENT,Sep 2025,SEP 2025,3.0500,0.1500,73.6800,23.1100,2078581.0000,Textiles
TTML,Dec 2023,DEC 2023,2.2600,0.0500,74.3600,23.3300,808618.0000,Telecommunication
TTML,Dec 2024,DEC 2024,2.3400,0.0900,74.3600,23.1800,1044616.0000,Telecommunication
TTML,Dec 2025,DEC 2025,2.6400,0.1400,74.3600,22.8700,989835.0000,Telecommunication
TTML,Jun 2024,JUN 2024,2.3800,0.0700,74.3600,23.1900,817121.0000,Telecommunication
TTML,Jun 2025,JUN 2025,2.8100,0.1200,74.3600,22.7000,1038993.0000,Telecommunication
TTML,Jun 2026,JUN 2026,2.5200,0.1800,74.3600,22.9400,946056.0000,Telecommunication
TTML,Mar 2017,MAR 2017,0.4500,0.0500,74.8600,24.6300,377720.0000,Telecommunication
TTML,Mar 2018,MAR 2018,0.4000,0.0900,74.3600,25.1500,347472.0000,Telecommunication
TTML,Mar 2019,MAR 2019,0.2700,0.0500,74.3600,25.3200,332173.0000,Telecommunication
TTML,Mar 2020,MAR 2020,0.0000,0.0000,74.3600,25.6300,322466.0000,Telecommunication
TTML,Mar 2021,MAR 2021,0.0100,0.0000,74.3600,25.6300,398794.0000,Telecommunication
TTML,Mar 2022,MAR 2022,1.5900,0.0000,74.3600,24.0500,792384.0000,Telecommunication
TTML,Mar 2023,MAR 2023,2.1600,0.0400,74.3600,23.4300,837251.0000,Telecommunication
TTML,Mar 2024,MAR 2024,2.4600,0.0600,74.3600,23.1200,820372.0000,Telecommunication
TTML,Mar 2025,MAR 2025,2.5300,0.1200,74.3600,22.9800,1038037.0000,Telecommunication
TTML,Mar 2026,MAR 2026,2.6000,0.1700,74.3600,22.8700,961614.0000,Telecommunication
TTML,Sep 2023,SEP 2023,2.2300,0.0600,74.3600,23.3500,821354.0000,Telecommunication
TTML,Sep 2024,SEP 2024,2.3900,0.0800,74.3600,23.1600,1018223.0000,Telecommunication
TTML,Sep 2025,SEP 2025,2.6400,0.1300,74.3600,22.8700,1010798.0000,Telecommunication
ULTRACEMCO,Dec 2023,DEC 2023,18.2000,13.6800,59.9600,7.9500,342422.0000,Construction Materials
ULTRACEMCO,Dec 2024,DEC 2024,16.9800,15.1500,60.0000,7.6400,359710.0000,Construction Materials
ULTRACEMCO,Dec 2025,DEC 2025,14.4400,17.4500,59.2800,8.6000,412518.0000,Construction Materials
ULTRACEMCO,Jun 2024,JUN 2024,18.1500,13.8300,59.9800,7.8200,353565.0000,Construction Materials
ULTRACEMCO,Jun 2025,JUN 2025,15.2300,16.8500,59.2300,8.4800,406118.0000,Construction Materials
ULTRACEMCO,Jun 2026,JUN 2026,12.3600,19.6900,59.3300,8.4200,416693.0000,Construction Materials
ULTRACEMCO,Mar 2017,MAR 2017,21.8700,5.5100,62.1600,10.3900,290577.0000,Construction Materials
ULTRACEMCO,Mar 2018,MAR 2018,22.2700,5.7800,61.9800,9.9400,257871.0000,Construction Materials
ULTRACEMCO,Mar 2019,MAR 2019,20.0000,7.7900,61.6900,10.4100,255205.0000,Construction Materials
ULTRACEMCO,Mar 2020,MAR 2020,16.4800,14.1500,60.0400,9.1800,309688.0000,Construction Materials
ULTRACEMCO,Mar 2021,MAR 2021,17.2800,13.7400,59.9600,8.8700,304256.0000,Construction Materials
ULTRACEMCO,Mar 2022,MAR 2022,14.0300,16.3900,59.9600,9.4800,395972.0000,Construction Materials
ULTRACEMCO,Mar 2023,MAR 2023,14.7700,16.9300,59.9600,8.1400,366437.0000,Construction Materials
ULTRACEMCO,Mar 2024,MAR 2024,17.7400,14.1400,59.9600,7.9200,357627.0000,Construction Materials
ULTRACEMCO,Mar 2025,MAR 2025,15.1700,16.7900,59.2300,8.5700,394462.0000,Construction Materials
ULTRACEMCO,Mar 2026,MAR 2026,13.6100,18.4200,59.3300,8.4100,409350.0000,Construction Materials
ULTRACEMCO,Sep 2023,SEP 2023,16.6500,15.0400,59.9600,8.1100,347904.0000,Construction Materials
ULTRACEMCO,Sep 2024,SEP 2024,17.9500,14.0800,59.9900,7.7500,356405.0000,Construction Materials
ULTRACEMCO,Sep 2025,SEP 2025,15.3300,16.6500,59.2300,8.5500,409266.0000,Construction Materials
